timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2066,9038,-569,4679,-733,-138,1437,-11613,-6528
2114,-1135,2130,6493,1417,-2193,-6156,7398,3289
2114,-1827,1877,6843,1960,-2324,-11628,-200,1897
2114,-2654,1753,6303,1484,-2177,-9715,-440,1709
2114,-2590,1656,6237,2672,-1498,-9990,-1972,3010
2114,-5672,-2424,3935,854,2492,8054,-2386,1123
2114,-6439,-2086,3815,-1025,1112,6372,3532,-2062
2114,-1256,-1230,4518,-1244,873,10532,5489,5348
2114,934,-529,3990,-1291,471,9284,6567,2538
2114,-473,-2263,4178,-1949,419,6551,-453,-5288
2114,2864,-1933,4061,-1637,319,5685,306,-5419
2163,359,-1941,4294,-891,784,3686,513,-2964
2163,-955,-2017,4561,-27,634,1527,408,-2858
2163,1856,-157,2610,-3153,-943,8078,-3726,-4285
2163,181,137,2282,-2417,-1433,6113,-2478,-4136
2163,-9929,-278,6247,1647,-1978,-7820,-4285,7777
2163,-3530,3186,7500,3530,-3492,-15536,-4321,5875
2163,-2314,-2357,2623,-1674,-312,6689,1935,-3342
2163,-8790,-2936,3049,-783,321,5002,1050,1051
2163,-9512,-2279,3401,156,291,1745,1220,2306
2163,-7091,-2259,2848,-859,243,5773,2959,-5036
2212,-930,2546,5659,4253,-1764,-16445,-3678,669
2212,-2037,2801,5380,3779,-1735,-16208,-3730,-788
2212,-1209,-3295,2541,-1653,1473,8949,2486,-3910
2212,609,-2842,2282,-1429,1182,7482,959,-4691
2212,1788,-1508,1883,-2140,100,6014,1267,-345
2212,-48,-1119,1734,-2069,-237,4731,-217,3985
2212,1465,-1082,5088,2218,-1321,-10217,-6484,-8005
2212,2657,-561,4707,1612,-1385,-9115,-2011,-6276
2212,854,-331,4204,1085,-846,-7716,6601,-6411
2212,3041,-1382,1395,-1378,259,3776,3826,-7309
2261,96,724,2892,590,-665,-1960,4270,-1752
2261,758,-1941,1365,-1773,577,8354,4405,-2653
2261,-805,132,2219,679,191,3514,1107,-3824
2261,-1037,3494,3293,3274,-1046,-11277,-499,-4981
2261,-2699,-3109,1067,-3195,316,10002,-382,-2177
2261,-7513,-3230,1638,-2103,785,7522,126,-1112
2261,3859,-1395,990,-1555,1162,8163,865,-4789
2261,5214,-1101,829,-1619,737,7679,738,-2422
2261,4742,-545,1232,-476,604,2883,-149,-1362
2261,-3159,-184,3970,1894,-1201,-11516,-2329,1409
2309,1067,75,2516,2269,-729,-5882,378,-3543
2309,1655,830,2748,1091,-570,-7481,-367,-3072
2309,357,-1995,972,-1750,356,5718,2070,-4151
2309,58,-1828,1123,-1131,485,4132,4547,-5860
2309,-1782,-2181,1378,-551,560,1871,-1368,-6135
2309,-1421,-666,2920,1280,-716,-7520,-1076,-4742
2309,9528,-481,-34,-2570,598,9911,4641,-5552
2309,5051,-536,367,-3149,294,9446,784,-6742
2309,-2331,-890,1114,-1678,310,5994,-2093,-7031
2309,-704,-1504,940,-476,816,4527,505,-3695
2357,-1172,876,2486,1700,-1296,-5887,-817,-4587
2357,2458,4500,3981,5091,-3130,-23009,-6039,282
2357,-2678,3759,4284,5402,-2288,-23075,-6662,1103
2357,-2629,2134,3265,3318,-1502,-14992,-5153,24
2357,-6712,-3931,672,-1343,1936,9158,2023,-979
2357,-2183,-3338,515,-1211,1504,9499,2904,-2905
2357,-1959,-2919,493,-1569,651,6672,2108,-1870
2357,248,-2558,671,-1309,846,6374,-3122,8
2357,-3108,-1484,-586,-1721,110,5871,1996,-2037
2357,-927,-2210,141,-1285,958,5394,1963,-2499
2406,1371,-1556,1058,-297,936,1202,1731,-6661
